,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수,상권_코드_명,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
13236,2018,2,A,골목상권,1000100,1010.0,무학봉28길,4.0,40.0,123445971.0
13237,2018,2,A,골목상권,1000099,1776.0,무학로6길,5.0,29.0,108286663.0
13238,2018,2,A,골목상권,1000098,2224.0,무수막길,15.0,58.0,171966726.0
13239,2018,2,A,골목상권,1000097,5851.0,매봉길,9.0,74.0,334603312.0
13240,2018,2,A,골목상권,1000096,1209.0,마조로1길,21.0,55.0,123404193.0
13241,2018,2,A,골목상권,1000095,2537.0,마조로16길,20.0,70.0,204748038.0
13242,2018,2,A,골목상권,1000094,943.0,마장로39길,12.0,72.0,251729191.0
13243,2018,2,A,골목상권,1000093,1877.0,마장로27길,7.0,45.0,125950325.0
13244,2018,2,A,골목상권,1000092,1638.0,뚝섬로5길,30.0,68.0,231616146.0
13245,2018,2,A,골목상권,1000091,2918.0,둘레9길,14.0,60.0,357753968.0
13246,2018,2,A,골목상권,1000090,3345.0,금호산길,61.0,59.0,163373413.0
13247,2018,2,A,골목상권,1000089,2323.0,금호산2길,34.0,50.0,145093021.0
13248,2018,2,A,골목상권,1000088,2620.0,고산자로6길,175.0,71.0,197459271.0
13249,2018,2,A,골목상권,1000087,5659.0,후암로28길,119.0,72.0,257019219.0
13250,2018,2,A,골목상권,1000086,2918.0,효창원로39길,69.0,57.0,203863158.0
13251,2018,2,A,골목상권,1000085,2232.0,회나무로13길,22.0,83.0,324305410.0
13252,2018,2,A,골목상권,1000084,563.0,한남대로20길,6.0,59.0,282219800.0
13253,2018,2,A,골목상권,1000083,127.0,NaN,NaN,NaN,NaN
13254,2018,2,A,골목상권,1000082,740.0,한강대로7길,5.0,41.0,265319286.0
13255,2018,2,A,골목상권,1000081,904.0,한강대로62길,8.0,44.0,302144872.0
13256,2018,2,A,골목상권,1000080,632.0,한강대로52길,9.0,48.0,301482716.0
13257,2018,2,A,골목상권,1000079,1556.0,한강대로43길,3.0,73.0,411046725.0
13258,2018,2,A,골목상권,1000078,493.0,한강대로15길,6.0,42.0,272094444.0
13259,2018,2,A,골목상권,1000077,2565.0,한강대로104길,24.0,65.0,262961480.0
13260,2018,2,A,골목상권,1000076,2541.0,청파로73길,58.0,48.0,194472222.0
13261,2018,2,A,골목상권,1000075,4244.0,청파로71길,111.0,65.0,184667660.0
13262,2018,2,A,골목상권,1000074,3049.0,청파로47나길,78.0,56.0,188025955.0
13263,2018,2,A,골목상권,1000073,1608.0,청파로47길,10.0,55.0,154064841.0
13264,2018,2,A,골목상권,1000072,2763.0,장문로45길,35.0,52.0,312556313.0
13265,2018,2,A,골목상권,1000071,2356.0,이태원로54길,29.0,95.0,368108767.0
13266,2018,2,A,골목상권,1000070,657.0,이태원로27길,10.0,112.0,481836368.0
13267,2018,2,A,골목상권,1000069,1901.0,이촌로22길,47.0,62.0,281310236.0
13268,2018,2,A,골목상권,1000068,981.0,원효로89길,5.0,57.0,197992857.0
13269,2018,2,A,골목상권,1000067,2332.0,원효로53길,19.0,54.0,198722034.0
13270,2018,2,A,골목상권,1000066,1442.0,원효로41길,15.0,64.0,246492063.0
13271,2018,2,A,골목상권,1000065,1859.0,원효로19길,24.0,59.0,236470714.0
13272,2018,2,A,골목상권,1000064,2349.0,우사단로4길,22.0,41.0,268497980.0
13273,2018,2,A,골목상권,1000063,1217.0,우사단로14길,13.0,67.0,356901229.0
13274,2018,2,A,골목상권,1000062,2677.0,우사단로10길,47.0,53.0,332213463.0
13275,2018,2,A,골목상권,1000061,2730.0,신흥로20길,106.0,48.0,149241445.0
13276,2018,2,A,골목상권,1000060,2247.0,소월로20길,40.0,50.0,182450081.0
13277,2018,2,A,골목상권,1000059,2504.0,서빙고로71길,80.0,51.0,363848919.0
13278,2018,2,A,골목상권,1000058,4100.0,백범로90길,10.0,83.0,411148019.0
13279,2018,2,A,골목상권,1000057,4057.0,백범로79길,99.0,60.0,202017254.0
13280,2018,2,A,골목상권,1000056,3230.0,두텁바위로1길,33.0,64.0,272139450.0
13281,2018,2,A,골목상권,1000055,1430.0,대사관로34길,34.0,46.0,309148775.0
13282,2018,2,A,골목상권,1000054,839.0,녹사평대로46길,20.0,84.0,294901932.0
13283,2018,2,A,골목상권,1000053,756.0,녹사평대로40나길,6.0,103.0,355855556.0
13284,2018,2,A,골목상권,1000052,537.0,녹사평대로32길,8.0,65.0,356054266.0
13285,2018,2,A,골목상권,1000051,965.0,녹사평대로26길,9.0,63.0,350996120.0
13286,2018,2,A,골목상권,1000050,413.0,녹사평대로11길,3.0,71.0,214166667.0
13287,2018,2,A,골목상권,1000049,3389.0,퇴계로90길,16.0,57.0,163913769.0
13288,2018,2,A,골목상권,1000048,1496.0,퇴계로8길,11.0,92.0,205126627.0
13289,2018,2,A,골목상권,1000047,1142.0,퇴계로56길,5.0,45.0,124418333.0
13290,2018,2,A,골목상권,1000046,619.0,퇴계로46길,7.0,40.0,124880202.0
13291,2018,2,A,골목상권,1000045,712.0,퇴계로18길,4.0,73.0,154104167.0
13292,2018,2,A,골목상권,1000044,924.0,퇴계로12길,7.0,49.0,146313067.0
13293,2018,2,A,골목상권,1000043,2051.0,청구로1길,7.0,50.0,141557540.0
13294,2018,2,A,골목상권,1000042,1798.0,청구로17길,25.0,66.0,186679811.0
13295,2018,2,A,골목상권,1000041,1511.0,장충단로8길,21.0,60.0,165295745.0
13296,2018,2,A,골목상권,1000040,112.0,NaN,NaN,NaN,NaN
13297,2018,2,A,골목상권,1000039,532.0,NaN,NaN,NaN,NaN
13298,2018,2,A,골목상권,1000038,699.0,동호로8길,11.0,53.0,151628425.0
13299,2018,2,A,골목상권,1000037,2165.0,동호로20길,39.0,77.0,271972302.0
13300,2018,2,A,골목상권,1000036,1867.0,동호로15길,36.0,87.0,187742502.0
13301,2018,2,A,골목상권,1000035,4663.0,동호로11길,128.0,52.0,105723883.0
13302,2018,2,A,골목상권,1000034,2034.0,동호로10길,21.0,53.0,173813715.0
13303,2018,2,A,골목상권,1000033,895.0,다산로39길,2.0,50.0,158930556.0
13304,2018,2,A,골목상권,1000032,1452.0,다산로38길,7.0,79.0,251178655.0
13305,2018,2,A,골목상권,1000031,2080.0,다산로36길,6.0,61.0,168917243.0
13306,2018,2,A,골목상권,1000030,3605.0,다산로33길,27.0,49.0,135130179.0
13307,2018,2,A,골목상권,1000029,973.0,난계로21길,2.0,51.0,140875000.0
13308,2018,2,A,골목상권,1000028,3342.0,난계로11길,8.0,62.0,220843914.0
13309,2018,2,A,골목상권,1000027,710.0,필운대로1길,14.0,73.0,198986143.0
13310,2018,2,A,골목상권,1000026,1869.0,평창길,14.0,123.0,312797619.0
13311,2018,2,A,골목상권,1000025,906.0,통일로12길,54.0,42.0,87964198.0
13312,2018,2,A,골목상권,1000024,2377.0,창신길,81.0,48.0,102764879.0
13313,2018,2,A,골목상권,1000023,1318.0,창신5길,6.0,30.0,71144444.0
13314,2018,2,A,골목상권,1000022,849.0,창신2길,17.0,43.0,96497386.0
13315,2018,2,A,골목상권,1000021,917.0,창경궁로35길,7.0,58.0,134833900.0
13316,2018,2,A,골목상권,1000020,2375.0,지봉로8길,11.0,56.0,171737771.0
13317,2018,2,A,골목상권,1000019,3650.0,종로65길,79.0,50.0,111675729.0
13318,2018,2,A,골목상권,1000018,457.0,종로58가길,1.0,15.0,89162791.0
13319,2018,2,A,골목상권,1000017,46.0,NaN,NaN,NaN,NaN
13320,2018,2,A,골목상권,1000016,701.0,자하문로7길,9.0,69.0,222684656.0
13321,2018,2,A,골목상권,1000015,1663.0,이화장길,17.0,48.0,123425163.0
13322,2018,2,A,골목상권,1000014,470.0,NaN,NaN,NaN,NaN
13323,2018,2,A,골목상권,1000013,262.0,NaN,NaN,NaN,NaN
13324,2018,2,A,골목상권,1000012,2577.0,옥인길,89.0,55.0,151748874.0
13325,2018,2,A,골목상권,1000011,924.0,숭인동길,9.0,51.0,120835979.0
13326,2018,2,A,골목상권,1000010,940.0,성균관로5길,9.0,54.0,124883333.0
13327,2018,2,A,골목상권,1000009,768.0,삼청로5길,1.0,175.0,500000000.0
13328,2018,2,A,골목상권,1000008,675.0,북촌로5나길,4.0,109.0,320348214.0
13329,2018,2,A,골목상권,1000007,471.0,북촌로5길,2.0,131.0,385607143.0
13330,2018,2,A,골목상권,1000006,675.0,북촌로11길,3.0,77.0,182436508.0
13331,2018,2,A,골목상권,1000005,1702.0,백석동길,37.0,87.0,197028947.0
13332,2018,2,A,골목상권,1000004,1457.0,명륜길,39.0,51.0,90882113.0
13333,2018,2,A,골목상권,1000003,1195.0,돈화문로11가길,2.0,19.0,91846591.0
13334,2018,2,A,골목상권,1000002,804.0,난계로27길,3.0,14.0,87069281.0
13335,2018,2,A,골목상권,1000001,1811.0,계동길,29.0,75.0,249484517.0
13336,2018,1,U,관광특구,1001496,21.0,NaN,NaN,NaN,NaN
13337,2018,1,U,관광특구,1001495,9129.0,잠실 관광특구,20.0,88.0,431622104.0
13338,2018,1,U,관광특구,1001494,2716.0,종로?청계 관광특구,8.0,39.0,103667956.0
13339,2018,1,U,관광특구,1001493,1665.0,동대문패션타운 관광특구,6.0,69.0,144042180.0
13340,2018,1,U,관광특구,1001492,660.0,NaN,NaN,NaN,NaN
13341,2018,1,U,관광특구,1001491,6710.0,이태원 관광특구,67.0,84.0,369919205.0
13342,2018,1,R,전통시장,1001490,3445.0,길동복조리시장,30.0,65.0,163770517.0
13343,2018,1,R,전통시장,1001489,597.0,둔촌역전통시장,7.0,69.0,184376722.0
13344,2018,1,R,전통시장,1001488,1048.0,성내골목시장,8.0,55.0,145245238.0
13345,2018,1,R,전통시장,1001487,150.0,NaN,NaN,NaN,NaN
13346,2018,1,R,전통시장,1001486,241.0,동서울시장,1.0,45.0,148750000.0
13347,2018,1,R,전통시장,1001485,366.0,NaN,NaN,NaN,NaN
13348,2018,1,R,전통시장,1001484,732.0,양지골목시장,22.0,57.0,166598089.0
13349,2018,1,R,전통시장,1001483,986.0,암사종합시장,7.0,37.0,106797619.0
13350,2018,1,R,전통시장,1001482,312.0,고덕전통시장,1.0,41.0,147333333.0
13351,2018,1,R,전통시장,1001481,2077.0,명일골목시장,4.0,74.0,240714664.0
13352,2018,1,R,전통시장,1001480,2310.0,새마을시장,30.0,42.0,177310031.0
13353,2018,1,R,전통시장,1001479,857.0,석촌시장,11.0,44.0,177834160.0
13354,2018,1,R,전통시장,1001478,5279.0,방이시장,130.0,51.0,175734884.0
13355,2018,1,R,전통시장,1001477,1027.0,마천시장,4.0,54.0,174976010.0
13356,2018,1,R,전통시장,1001476,2340.0,풍납시장,16.0,54.0,131967113.0
13357,2018,1,R,전통시장,1001475,5.0,NaN,NaN,NaN,NaN
13358,2018,1,R,전통시장,1001474,220.0,도곡시장,2.0,67.0,469861842.0
13359,2018,1,R,전통시장,1001473,144.0,청담삼익시장,1.0,162.0,1566000000.0
13360,2018,1,R,전통시장,1001472,85.0,논현종합시장,3.0,115.0,417534848.0
13361,2018,1,R,전통시장,1001471,1200.0,영동전통시장,13.0,49.0,186072301.0
13362,2018,1,R,전통시장,1001470,289.0,강남시장_강남,1.0,95.0,298510638.0
13363,2018,1,R,전통시장,1001469,83.0,양재시장,2.0,47.0,178404762.0
13364,2018,1,R,전통시장,1001468,185.0,남부종합시장,4.0,51.0,241211806.0
13365,2018,1,R,전통시장,1001467,56.0,NaN,NaN,NaN,NaN
13366,2018,1,R,전통시장,1001466,665.0,미성동도깨비시장,3.0,66.0,169047314.0
13367,2018,1,R,전통시장,1001465,122.0,NaN,NaN,NaN,NaN
13368,2018,1,R,전통시장,1001464,150.0,NaN,NaN,NaN,NaN
13369,2018,1,R,전통시장,1001463,58.0,신림중앙시장,1.0,16.0,65923077.0
13370,2018,1,R,전통시장,1001462,597.0,강남골목시장,5.0,46.0,127017778.0
13371,2018,1,R,전통시장,1001461,3.0,NaN,NaN,NaN,NaN
13372,2018,1,R,전통시장,1001460,2234.0,관악신사시장,17.0,56.0,151302003.0
13373,2018,1,R,전통시장,1001459,399.0,신원시장,2.0,79.0,195833333.0
13374,2018,1,R,전통시장,1001458,1465.0,인헌시장,6.0,55.0,128466862.0
13375,2018,1,R,전통시장,1001457,313.0,봉천중앙시장,2.0,69.0,147027778.0
13376,2018,1,R,전통시장,1001456,12.0,NaN,NaN,NaN,NaN
13377,2018,1,R,전통시장,1001455,120.0,NaN,NaN,NaN,NaN
13378,2018,1,R,전통시장,1001454,387.0,NaN,NaN,NaN,NaN
13379,2018,1,R,전통시장,1001453,641.0,낙성대시장,5.0,40.0,112571474.0
13380,2018,1,R,전통시장,1001452,562.0,중부시장,3.0,59.0,166496296.0
13381,2018,1,R,전통시장,1001451,16.0,NaN,NaN,NaN,NaN
13382,2018,1,R,전통시장,1001450,561.0,남성역골목시장,4.0,53.0,129553571.0
13383,2018,1,R,전통시장,1001449,552.0,남성사계시장,1.0,29.0,120250000.0
13384,2018,1,R,전통시장,1001448,1033.0,흑석시장,3.0,90.0,282225405.0
13385,2018,1,R,전통시장,1001447,1938.0,상도4동도깨비골목시장,13.0,56.0,115830739.0
13386,2018,1,R,전통시장,1001446,143.0,성대시장,1.0,35.0,129285714.0
13387,2018,1,R,전통시장,1001445,61.0,NaN,NaN,NaN,NaN
13388,2018,1,R,전통시장,1001444,1652.0,상도전통시장,15.0,61.0,159551753.0
13389,2018,1,R,전통시장,1001443,134.0,강남시장_동작,1.0,49.0,53385714.0
13390,2018,1,R,전통시장,1001442,19.0,NaN,NaN,NaN,NaN
13391,2018,1,R,전통시장,1001441,444.0,본동인정시장,2.0,86.0,379228571.0
13392,2018,1,R,전통시장,1001440,155.0,노량진중앙시장,5.0,88.0,260570286.0
13393,2018,1,R,전통시장,1001439,406.0,대림중앙시장,3.0,54.0,107219444.0
13394,2018,1,R,전통시장,1001438,365.0,NaN,NaN,NaN,NaN
13395,2018,1,R,전통시장,1001437,131.0,NaN,NaN,NaN,NaN
13396,2018,1,R,전통시장,1001436,110.0,NaN,NaN,NaN,NaN
13397,2018,1,R,전통시장,1001435,238.0,NaN,NaN,NaN,NaN
13398,2018,1,R,전통시장,1001433,718.0,영일시장,3.0,66.0,264210246.0
13399,2018,1,R,전통시장,1001432,62.0,NaN,NaN,NaN,NaN
13400,2018,1,R,전통시장,1001431,291.0,NaN,NaN,NaN,NaN
13401,2018,1,R,전통시장,1001430,2236.0,영등포전통시장,4.0,65.0,133843750.0
13402,2018,1,R,전통시장,1001429,424.0,은행나무시장,5.0,47.0,140926190.0
13403,2018,1,R,전통시장,1001428,295.0,박미시장,3.0,59.0,135666667.0
13404,2018,1,R,전통시장,1001427,2974.0,현대시장,9.0,45.0,117593952.0
13405,2018,1,R,전통시장,1001426,7.0,NaN,NaN,NaN,NaN
13406,2018,1,R,전통시장,1001425,45.0,NaN,NaN,NaN,NaN
13407,2018,1,R,전통시장,1001424,1780.0,남문시장,14.0,52.0,124228515.0
13408,2018,1,R,전통시장,1001423,90.0,NaN,NaN,NaN,NaN
13409,2018,1,R,전통시장,1001422,156.0,NaN,NaN,NaN,NaN
13410,2018,1,R,전통시장,1001421,372.0,개봉중앙시장,9.0,53.0,113444781.0
13411,2018,1,R,전통시장,1001420,663.0,고척근린시장,2.0,61.0,135237288.0
13412,2018,1,R,전통시장,1001419,449.0,가리봉시장,3.0,287.0,872833333.0
13413,2018,1,R,전통시장,1001418,701.0,남구로시장,12.0,48.0,82431250.0
13414,2018,1,R,전통시장,1001417,137.0,구로시장,1.0,46.0,101222222.0
13415,2018,1,R,전통시장,1001416,177.0,NaN,NaN,NaN,NaN
13416,2018,1,R,전통시장,1001415,593.0,방신전통시장,3.0,63.0,193409907.0
13417,2018,1,R,전통시장,1001414,535.0,송화골목시장,8.0,48.0,127173039.0
13418,2018,1,R,전통시장,1001413,1100.0,까치산시장,23.0,48.0,114261861.0
13419,2018,1,R,전통시장,1001412,339.0,화곡본동시장,10.0,53.0,102675139.0
13420,2018,1,R,전통시장,1001411,2044.0,남부골목시장,23.0,55.0,113601225.0
13421,2018,1,R,전통시장,1001409,1079.0,화곡중앙골목시장,20.0,53.0,101350404.0
13422,2018,1,R,전통시장,1001408,79.0,NaN,NaN,NaN,NaN
13423,2018,1,R,전통시장,1001407,3.0,NaN,NaN,NaN,NaN
13424,2018,1,R,전통시장,1001406,280.0,신정3동골목시장,1.0,44.0,146666667.0
13425,2018,1,R,전통시장,1001405,500.0,신정2동골목시장,3.0,54.0,180304198.0
13426,2018,1,R,전통시장,1001404,178.0,NaN,NaN,NaN,NaN
13427,2018,1,R,전통시장,1001403,134.0,신월7동골목시장,4.0,46.0,115175000.0
13428,2018,1,R,전통시장,1001402,171.0,NaN,NaN,NaN,NaN
13429,2018,1,R,전통시장,1001401,67.0,신곡종합시장,1.0,76.0,306636364.0
13430,2018,1,R,전통시장,1001400,349.0,신월3동골목시장,1.0,35.0,52333333.0
13431,2018,1,R,전통시장,1001399,378.0,경창시장,6.0,66.0,127274777.0
13432,2018,1,R,전통시장,1001398,1676.0,월정로시장,22.0,50.0,83545346.0
13433,2018,1,R,전통시장,1001397,1243.0,신영시장,13.0,55.0,106871329.0
13434,2018,1,R,전통시장,1001396,1134.0,목4동시장,21.0,61.0,150206171.0
13435,2018,1,R,전통시장,1001395,1188.0,목3동시장,9.0,50.0,170201466.0
13436,2018,1,R,전통시장,1001394,1209.0,목2동시장,18.0,52.0,155182914.0
13437,2018,1,R,전통시장,1001392,39.0,NaN,NaN,NaN,NaN
13438,2018,1,R,전통시장,1001391,805.0,망원월드컵시장,18.0,49.0,138048729.0
13439,2018,1,R,전통시장,1001390,2001.0,망원시장,31.0,58.0,167776941.0
13440,2018,1,R,전통시장,1001389,92.0,합정시장,2.0,64.0,207400000.0
13441,2018,1,R,전통시장,1001388,209.0,영진시장,4.0,57.0,194462500.0
13442,2018,1,R,전통시장,1001387,28.0,NaN,NaN,NaN,NaN
13443,2018,1,R,전통시장,1001386,66.0,신수시장,1.0,51.0,187625000.0
13444,2018,1,R,전통시장,1001385,450.0,아현시장,3.0,59.0,169444444.0
13445,2018,1,R,전통시장,1001384,15.0,NaN,NaN,NaN,NaN
13446,2018,1,R,전통시장,1001383,12.0,NaN,NaN,NaN,NaN
13447,2018,1,R,전통시장,1001382,151.0,백련시장,1.0,55.0,148093750.0
13448,2018,1,R,전통시장,1001381,735.0,모래내시장,12.0,60.0,205937169.0
13449,2018,1,R,전통시장,1001380,519.0,포방터시장,7.0,54.0,93981633.0
13450,2018,1,R,전통시장,1001379,320.0,인왕시장,1.0,72.0,176700000.0
13451,2018,1,R,전통시장,1001378,148.0,NaN,NaN,NaN,NaN
13452,2018,1,R,전통시장,1001377,381.0,영천시장,3.0,35.0,94119048.0
13453,2018,1,R,전통시장,1001376,117.0,NaN,NaN,NaN,NaN
13454,2018,1,R,전통시장,1001375,143.0,증산종합시장,3.0,64.0,137610648.0
13455,2018,1,R,전통시장,1001374,638.0,대림골목시장,6.0,45.0,110408333.0
13456,2018,1,R,전통시장,1001373,217.0,NaN,NaN,NaN,NaN
13457,2018,1,R,전통시장,1001372,30.0,NaN,NaN,NaN,NaN
13458,2018,1,R,전통시장,1001371,516.0,대조시장,15.0,47.0,115956540.0
13459,2018,1,R,전통시장,1001370,10.0,NaN,NaN,NaN,NaN
13460,2018,1,R,전통시장,1001369,60.0,NaN,NaN,NaN,NaN
13461,2018,1,R,전통시장,1001368,266.0,NaN,NaN,NaN,NaN
13462,2018,1,R,전통시장,1001367,1868.0,상계중앙시장,15.0,50.0,95964683.0
13463,2018,1,R,전통시장,1001365,1452.0,공릉동도깨비시장,20.0,55.0,136364293.0
13464,2018,1,R,전통시장,1001364,1043.0,방학동도깨비시장,10.0,48.0,80668261.0
13465,2018,1,R,전통시장,1001363,738.0,쌍문역골목시장,5.0,58.0,108438889.0
13466,2018,1,R,전통시장,1001362,358.0,백운시장,5.0,51.0,92648951.0
13467,2018,1,R,전통시장,1001361,185.0,신도봉시장,2.0,45.0,65137500.0
13468,2018,1,R,전통시장,1001360,1282.0,창동골목시장,5.0,45.0,99010476.0
13469,2018,1,R,전통시장,1001359,2287.0,창동신창시장,35.0,54.0,114274261.0
13470,2018,1,R,전통시장,1001358,59.0,수유북부시장,1.0,81.0,140208333.0
13471,2018,1,R,전통시장,1001357,1383.0,장미원골목시장,23.0,49.0,119067469.0
13472,2018,1,R,전통시장,1001356,37.0,수유중앙시장,2.0,55.0,101125000.0
13473,2018,1,R,전통시장,1001355,711.0,강북종합시장,5.0,50.0,107718333.0
13474,2018,1,R,전통시장,1001354,1624.0,우이시장,22.0,48.0,106408076.0
13475,2018,1,R,전통시장,1001353,614.0,수유전통시장,3.0,61.0,143442586.0
13476,2018,1,R,전통시장,1001352,1063.0,번동북부골목시장,8.0,57.0,151992109.0
13477,2018,1,R,전통시장,1001351,142.0,NaN,NaN,NaN,NaN
13478,2018,1,R,전통시장,1001350,258.0,숭인시장,4.0,40.0,137085938.0
13479,2018,1,R,전통시장,1001349,1515.0,방천골목시장,2.0,48.0,131872727.0
13480,2018,1,R,전통시장,1001348,30.0,NaN,NaN,NaN,NaN
13481,2018,1,R,전통시장,1001347,1915.0,석관황금시장,3.0,48.0,138916667.0
13482,2018,1,R,전통시장,1001346,165.0,NaN,NaN,NaN,NaN
13483,2018,1,R,전통시장,1001345,89.0,새석관시장,2.0,37.0,24512195.0
13484,2018,1,R,전통시장,1001344,33.0,NaN,NaN,NaN,NaN
13485,2018,1,R,전통시장,1001343,1600.0,장위전통시장,5.0,66.0,150083333.0
13486,2018,1,R,전통시장,1001342,241.0,밤나무골시장,2.0,51.0,65623077.0
13487,2018,1,R,전통시장,1001341,10.0,NaN,NaN,NaN,NaN
13488,2018,1,R,전통시장,1001340,1304.0,정릉시장,13.0,54.0,124511988.0
13489,2018,1,R,전통시장,1001339,1061.0,정릉아리랑시장,5.0,49.0,104744877.0
13490,2018,1,R,전통시장,1001338,239.0,NaN,NaN,NaN,NaN
13491,2018,1,R,전통시장,1001337,135.0,유영시장,1.0,50.0,173100000.0
13492,2018,1,R,전통시장,1001336,2150.0,우림골목시장,17.0,54.0,113255470.0
13493,2018,1,R,전통시장,1001335,915.0,묵1동도깨비시장,11.0,54.0,109272980.0
13494,2018,1,R,전통시장,1001334,977.0,태능시장,3.0,58.0,127752193.0
13495,2018,1,R,전통시장,1001333,1859.0,중화제일시장,15.0,54.0,118713667.0
13496,2018,1,R,전통시장,1001332,1959.0,사가정시장,8.0,58.0,154333925.0
13497,2018,1,R,전통시장,1001331,1427.0,면목골목시장,15.0,73.0,130351587.0
13498,2018,1,R,전통시장,1001330,2175.0,동원시장,17.0,51.0,115683238.0
13499,2018,1,R,전통시장,1001329,1413.0,동부골목시장,13.0,39.0,112455811.0
13500,2018,1,R,전통시장,1001328,71.0,이문제일시장,1.0,68.0,181333333.0
13501,2018,1,R,전통시장,1001327,253.0,이경시장,1.0,66.0,180272727.0
13502,2018,1,R,전통시장,1001326,1157.0,회기시장,5.0,38.0,108034812.0
13503,2018,1,R,전통시장,1001325,46.0,NaN,NaN,NaN,NaN
13504,2018,1,R,전통시장,1001324,235.0,전곡시장,4.0,62.0,184050000.0
13505,2018,1,R,전통시장,1001323,463.0,답십리시장,2.0,59.0,126630952.0
13506,2018,1,R,전통시장,1001321,353.0,NaN,NaN,NaN,NaN
13507,2018,1,R,전통시장,1001320,98.0,NaN,NaN,NaN,NaN
13508,2018,1,R,전통시장,1001319,108.0,NaN,NaN,NaN,NaN
13509,2018,1,R,전통시장,1001318,175.0,NaN,NaN,NaN,NaN
13510,2018,1,R,전통시장,1001317,174.0,청량리농수산물시장,4.0,56.0,171350000.0
13511,2018,1,R,전통시장,1001316,2181.0,서울약령시장,3.0,41.0,129669697.0
13512,2018,1,R,전통시장,1001315,2.0,NaN,NaN,NaN,NaN
13513,2018,1,R,전통시장,1001314,11.0,NaN,NaN,NaN,NaN
13514,2018,1,R,전통시장,1001313,471.0,청량리수산시장,1.0,43.0,156000000.0
13515,2018,1,R,전통시장,1001312,24.0,NaN,NaN,NaN,NaN
13516,2018,1,R,전통시장,1001310,157.0,구의시장,1.0,46.0,186900000.0
13517,2018,1,R,전통시장,1001309,85.0,조양시장,3.0,19.0,82587413.0
13518,2018,1,R,전통시장,1001308,1250.0,영동교골목시장,9.0,56.0,185815697.0
13519,2018,1,R,전통시장,1001307,388.0,NaN,NaN,NaN,NaN
13520,2018,1,R,전통시장,1001306,340.0,노룬산골목시장,1.0,24.0,98000000.0
13521,2018,1,R,전통시장,1001305,65.0,자양종합시장,1.0,63.0,246100000.0
13522,2018,1,R,전통시장,1001304,1990.0,자양골목시장,33.0,49.0,171182500.0
13523,2018,1,R,전통시장,1001303,108.0,신성골목시장,1.0,55.0,97000000.0
13524,2018,1,R,전통시장,1001302,461.0,면곡골목시장,4.0,48.0,143467857.0
13525,2018,1,R,전통시장,1001301,851.0,중곡제일시장,2.0,67.0,180760234.0
13526,2018,1,R,전통시장,1001300,969.0,화양제일골목시장,8.0,31.0,107348611.0
13527,2018,1,R,전통시장,1001299,21.0,NaN,NaN,NaN,NaN
13528,2018,1,R,전통시장,1001298,2075.0,성동용답상가시장,12.0,63.0,135334325.0
13529,2018,1,R,전통시장,1001297,599.0,뚝도시장,1.0,53.0,206038462.0
13530,2018,1,R,전통시장,1001296,276.0,NaN,NaN,NaN,NaN
13531,2018,1,R,전통시장,1001295,1525.0,행당시장,1.0,59.0,127666667.0
13532,2018,1,R,전통시장,1001294,360.0,마장축산물시장,1.0,109.0,178200000.0
13533,2018,1,R,전통시장,1001293,9.0,NaN,NaN,NaN,NaN
13534,2018,1,R,전통시장,1001292,37.0,이태원제일시장,2.0,58.0,194700000.0
13535,2018,1,R,전통시장,1001291,64.0,NaN,NaN,NaN,NaN
13536,2018,1,R,전통시장,1001290,105.0,이촌종합시장,4.0,75.0,278608333.0
13537,2018,1,R,전통시장,1001289,431.0,NaN,NaN,NaN,NaN
13538,2018,1,R,전통시장,1001288,36.0,NaN,NaN,NaN,NaN
13539,2018,1,R,전통시장,1001287,126.0,NaN,NaN,NaN,NaN
13540,2018,1,R,전통시장,1001286,294.0,후암시장,2.0,56.0,161094828.0
13541,2018,1,R,전통시장,1001285,65.0,NaN,NaN,NaN,NaN
13542,2018,1,R,전통시장,1001284,1111.0,서울중앙시장,1.0,44.0,107222222.0
13543,2018,1,R,전통시장,1001283,890.0,백학시장,5.0,56.0,142100000.0
13544,2018,1,R,전통시장,1001282,1072.0,약수시장,13.0,60.0,155148043.0
13545,2018,1,R,전통시장,1001281,2.0,NaN,NaN,NaN,NaN
13546,2018,1,R,전통시장,1001279,68.0,동평화시장,2.0,65.0,136437006.0
13547,2018,1,R,전통시장,1001277,308.0,방산종합시장,1.0,34.0,62500000.0
13548,2018,1,R,전통시장,1001275,152.0,NaN,NaN,NaN,NaN
13549,2018,1,R,전통시장,1001274,290.0,NaN,NaN,NaN,NaN
13550,2018,1,R,전통시장,1001273,96.0,NaN,NaN,NaN,NaN
13551,2018,1,R,전통시장,1001272,16.0,NaN,NaN,NaN,NaN
13552,2018,1,R,전통시장,1001271,818.0,동묘시장,3.0,35.0,131482828.0
13553,2018,1,R,전통시장,1001270,422.0,NaN,NaN,NaN,NaN
13554,2018,1,R,전통시장,1001269,66.0,동문시장,1.0,44.0,79826923.0
13555,2018,1,R,전통시장,1001268,171.0,NaN,NaN,NaN,NaN
13556,2018,1,R,전통시장,1001267,114.0,NaN,NaN,NaN,NaN
13557,2018,1,R,전통시장,1001266,4.0,NaN,NaN,NaN,NaN
13558,2018,1,R,전통시장,1001265,57.0,NaN,NaN,NaN,NaN
